config_id,fold,delta_scale,ffnn_opt,reinforce_opt,alpha_f1_minority,alpha_f1_majority,alpha_f1_weighted,alpha_f1_macro,alpha_brier,alpha_acc,alpha_auc,alpha_dp_diff,alpha_eo_tpr_diff,alpha_eod_fpr_diff,alpha_eod_max_diff,alpha_eod_avg_diff,alpha_dp_rate_g0,alpha_dp_rate_g1,alpha_tpr_g0,alpha_tpr_g1,alpha_fpr_g0,alpha_fpr_g1,beta_f1_minority,beta_f1_majority,beta_f1_weighted,beta_f1_macro,beta_brier,beta_acc,beta_auc,beta_dp_diff,beta_eo_tpr_diff,beta_eod_fpr_diff,beta_eod_max_diff,beta_eod_avg_diff,beta_dp_rate_g0,beta_dp_rate_g1,beta_tpr_g0,beta_tpr_g1,beta_fpr_g0,beta_fpr_g1
0025,1,0.20158460443855475,sgd,adam,0.3254499137401581,0.9698394536972046,0.9280124306678772,0.6476446986198425,0.04615660011768341,0.9422605633735657,0.8421208946082004,0.00590942102313019,0.20930307352216765,0.0031796293966856164,0.20930307352216765,0.10624135145942663,0.023492921413874643,0.017583500390744453,0.35060326472675657,0.14130019120458892,0.008698722475444566,0.00551909307875895,0.525894820690155,0.9462373852729797,0.9189531803131104,0.7360661029815674,0.07441644370555878,0.9034261107444763,0.9430099046054876,0.01849036107040483,0.08172415243714604,0.010863876214365367,0.08172415243714604,0.0462940143257557,0.13000952000737032,0.14849988107777515,0.8782824698367636,0.7965583173996176,0.09616742633369711,0.08530355011933174
0025,2,0.20158460443855475,sgd,adam,0.32538628578186035,0.973848819732666,0.9367215037345886,0.6496175527572632,0.03824741765856743,0.949649453163147,0.9032041525752025,0.0012056261129870342,0.059207214617444354,0.0007259191487775339,0.059207214617444354,0.029966566883110946,0.018017581281106587,0.016811955168119553,0.24677835051546393,0.18757113589801958,0.005937393671316775,0.005211474522539241,0.48430493474006653,0.941851794719696,0.915655255317688,0.7130783796310425,0.06844702363014221,0.8954880833625793,0.9406295549124101,0.05550169024449969,0.06621160714914309,0.05197363794510654,0.06621160714914309,0.059092622547124815,0.1161366427509534,0.17163833299545309,0.8959407216494846,0.8297291145003415,0.07495746852670976,0.1269311064718163
0026,0,0.29512916266181716,adam,adam,0.448248028755188,0.983774721622467,0.9648030996322632,0.7160114049911499,0.023100905120372772,0.968476414680481,0.9596705083448903,0.018503135047969438,0.39717673630717104,0.006471043540946502,0.39717673630717104,0.20182388992405878,0.032235969005522495,0.01373283395755306,0.5993506493506493,0.20217391304347826,0.01290451104519899,0.006433467504252489,0.5449016094207764,0.9767825603485107,0.9614827632904053,0.7608420848846436,0.035321369767189026,0.9558190107345581,0.9546148221928649,0.013867772348611973,0.02687182382834552,0.018518151135111793,0.02687182382834552,0.022694987481728657,0.06954492914936428,0.0556771568007523,0.7305194805194806,0.7573913043478261,0.047014033379078314,0.02849588224396652
0026,1,0.29512916266181716,adam,adam,0.412304550409317,0.9707207083702087,0.9344741702079773,0.6915126442909241,0.03908278048038483,0.9442204236984253,0.9084891590597866,0.0014241241766379392,0.046709557651101186,0.012753279506625258,0.046709557651101186,0.029731418578863224,0.030678991493412768,0.02925486731677483,0.3317955997161107,0.28508604206500954,0.017060409578224304,0.004307130071599045,0.5658352971076965,0.9733244180679321,0.9468744993209839,0.7695798873901367,0.0375743992626667,0.9497370719909668,0.9195302744727084,0.029636335000561627,0.17526295719812673,0.0030705424917374796,0.17526295719812673,0.08916674984493211,0.03679022203113964,0.06642655703170126,0.3907026259758694,0.5659655831739961,0.020783847980997625,0.017713305489260145
0026,2,0.29512916266181716,adam,adam,0.47038114070892334,0.9759822487831116,0.9470343589782715,0.7231817245483398,0.03489049896597862,0.9540483355522156,0.9339861771324971,0.01038230225349766,0.23955094327667492,0.0017996472883632184,0.23955094327667492,0.12067529528251907,0.034984810290220415,0.024602508036722755,0.49677835051546393,0.257227407238789,0.010598843143926506,0.008799195855563288,0.5439855456352234,0.971369206905365,0.9468995928764343,0.7576773762702942,0.03979644924402237,0.9461211562156677,0.937888242096628,0.0012428066042810895,0.08288351489365697,0.0013565070240433817,0.08288351489365697,0.04212001095885018,0.06024174261521557,0.061484549219496656,0.6098582474226805,0.5269747325290235,0.031218101395032324,0.029861594370988943
0027,0,0.2295283316148355,adamw,adam,0.38351497054100037,0.9828369617462158,0.9616053700447083,0.6831759810447693,0.02488243579864502,0.9666036367416382,0.952519831069772,0.01656014854305723,0.33871259175607005,0.00625643191729097,0.33871259175607005,0.1724845118366805,0.028169014084507043,0.011608865541449812,0.4961038961038961,0.15739130434782608,0.012218336358404533,0.005961904441113563,0.6171396374702454,0.9806453585624695,0.9677678346633911,0.7988924980163574,0.028902700170874596,0.9631533026695251,0.9691719718887986,0.006851729112859847,0.03355731225296432,0.002278796376279882,0.03355731225296432,0.017918054314622102,0.05691596386831628,0.06376769298117613,0.8181818181818182,0.8517391304347826,0.03096639957501439,0.03324519595129427
0027,1,0.2295283316148355,adamw,adam,0.43429046869277954,0.971194326877594,0.9363442063331604,0.7027423977851868,0.04093416407704353,0.9451801776885986,0.901698326300606,0.013787863338058665,0.26618596376476267,0.013155926940736166,0.26618596376476267,0.1396709453527494,0.038540674999232256,0.02475281166117359,0.4971611071682044,0.2309751434034417,0.017798677537394877,0.004642750596658711,0.5871294736862183,0.9635666608810425,0.9391323328018188,0.7753480672836304,0.049930229783058167,0.9330419301986694,0.9468660126098677,0.05329089581175052,0.08787852469850332,0.01831438111051374,0.08787852469850332,0.05309645290450853,0.07196818474956239,0.1252590805613129,0.6763662171753017,0.764244741873805,0.04463311292289915,0.06294749403341289
0027,2,0.2295283316148355,adamw,adam,0.4324961304664612,0.9750493764877319,0.9439858198165894,0.703772783279419,0.035164400935173035,0.9522002339363098,0.937553410660442,0.0124629089184113,0.23670697407543864,0.0036322332016761752,0.23670697407543864,0.12016960363855742,0.033546635640876475,0.021083726722465175,0.4568298969072165,0.22012292283177784,0.011194283769989792,0.0075620505683136165,0.5223880410194397,0.9597210884094238,0.9346818923950195,0.7410545349121094,0.05462482571601868,0.9257075786590576,0.9361558662105532,0.06293162038021925,0.005689478457996722,0.057792990581684286,0.057792990581684286,0.031741234519840504,0.06510568159782819,0.12803730197804744,0.7129510309278351,0.7072615524698384,0.030894862198026538,0.08868785277971082
0028,0,0.2198367987252447,sgd,adamw,0.4670769274234772,0.9835274815559387,0.965231716632843,0.7253022193908691,0.022944236174225807,0.96804279088974,0.9616551844722874,0.023569736988908487,0.49243365330321853,0.008440069391609815,0.49243365330321853,0.25043686134741416,0.03795111092084422,0.01438137393193573,0.6902597402597402,0.19782608695652174,0.015715613794324672,0.0072755444027148555,0.4611160457134247,0.9642818570137024,0.9464567303657532,0.7126989364624023,0.05400596931576729,0.9330043196678162,0.9479842571891987,0.02881224592342363,0.05099378881987582,0.03503308225971909,0.05099378881987582,0.04301343553979745,0.10529132240250011,0.07647907647907648,0.7785714285714286,0.8295652173913044,0.0823409624153349,0.04730788015561581
0028,1,0.2198367987252447,sgd,adamw,0.3800106942653656,0.9706019163131714,0.9322669506072998,0.6753063201904297,0.040868811309337616,0.9438655376434326,0.9137889708282991,0.009241321344897344,0.19228735783484213,0.01021418824883024,0.19228735783484213,0.10125077304183619,0.030018732917728712,0.020777411572831368,0.38999290276792054,0.1977055449330784,0.013738203761956731,0.0035240155131264915,0.534054160118103,0.967664897441864,0.9395194053649902,0.7508594989776611,0.044840529561042786,0.939526379108429,0.9186021458578185,0.009321321415601345,0.08987742008150285,0.02023761865184932,0.08987742008150285,0.055057519366676085,0.06045204680158462,0.06977336821718597,0.4755145493257629,0.5653919694072658,0.04168004108621686,0.02144242243436754
0028,2,0.2198367987252447,sgd,adamw,0.4780793786048889,0.9760372042655945,0.9475269317626953,0.7270582914352417,0.034141842275857925,0.9541782140731812,0.9392469818202572,0.010633492748521434,0.24974068398412652,0.0016017445579643123,0.24974068398412652,0.1256712142710454,0.03614827742227393,0.025514784673752497,0.5128865979381443,0.26314591395401776,0.010973120108880572,0.00937137555091626,0.5074642896652222,0.9621496796607971,0.9361169934272766,0.734807014465332,0.05405145511031151,0.9297016859054565,0.9167330836637516,0.041897187631453434,0.0201550733242436,0.0373242265927989,0.0373242265927989,0.02873964995852125,0.06337664016547088,0.10527382779692432,0.6443298969072165,0.6241748235829729,0.032698196665532496,0.0700224232583314
0029,0,0.06750107523208347,adam,adamw,0.4812817871570587,0.983513593673706,0.965721607208252,0.7323976755142212,0.022338680922985077,0.96804279088974,0.9583733927418583,0.012370040020523363,0.25859401468097126,0.005343148095653699,0.25859401468097126,0.13196858138831247,0.033220600196926235,0.020850560176402872,0.5733766233766234,0.31478260869565217,0.014808092434370711,0.009464944338717012,0.5361126065254211,0.9736364483833313,0.9581367373466492,0.7548745274543762,0.03974790871143341,0.9501084089279175,0.9543272617183142,0.0001331819691174907,0.008949745906267736,0.0036311937202262723,0.008949745906267736,0.006290469813247004,0.07204931717967379,0.07218249914879128,0.8084415584415584,0.8173913043478261,0.04694762937713046,0.04331643565690419
0029,1,0.06750107523208347,adam,adamw,0.4226686656475067,0.9721824526786804,0.9365138411521912,0.6974255442619324,0.04008267819881439,0.9469223022460938,0.9052974379229195,0.016597124321709476,0.1520844557047226,0.0060977729312371234,0.1520844557047226,0.07909111431797985,0.0191474986948377,0.035744623016547176,0.20049680624556424,0.35258126195028683,0.010945624959876742,0.004847852028639618,0.558000922203064,0.9720122218132019,0.9451389312744141,0.7650065422058105,0.03827310726046562,0.9473578333854675,0.928358183977899,0.019251814220909776,0.149411526827673,0.012776602946207792,0.149411526827673,0.0810940648869404,0.04505113165248902,0.0643029458733988,0.414833215046132,0.564244741873805,0.028327020607305645,0.015550417661097852
0029,2,0.06750107523208347,adam,adamw,0.39778801798820496,0.9739716649055481,0.9409826397895813,0.6858798265457153,0.038340482860803604,0.9501000642776489,0.9178618519653261,0.0010525228148530533,0.13993413842547073,0.0031832352817292957,0.13993413842547073,0.0715586868536,0.026161851205481222,0.02510932839062817,0.3698453608247423,0.22991122239927156,0.008012929567880231,0.011196164849609527,0.5582303404808044,0.9695114493370056,0.9459638595581055,0.763870894908905,0.04485809803009033,0.9429594874382019,0.9205912859155839,0.018329500177105627,0.22111941209187058,0.02405508700887741,0.22111941209187058,0.12258724955037399,0.0621970137676944,0.08052651394480002,0.759020618556701,0.5379012064648304,0.02539979584892821,0.04945488285780562
